CALENDAR_NR;C_DATE;C_SHIFT;CALENDAR
500031;30.11.2023;2;0
500031;01.12.2023;1;0
500031;01.12.2023;2;0
500031;02.12.2023;1;0
500031;02.12.2023;2;0
500031;03.12.2023;1;0
500031;03.12.2023;2;0
500031;04.12.2023;1;0
500031;04.12.2023;2;0
500031;05.12.2023;1;0
500031;05.12.2023;2;0
500031;06.12.2023;1;0
500031;06.12.2023;2;0
500031;07.12.2023;1;0
500031;07.12.2023;2;0
500031;08.12.2023;1;0
500031;08.12.2023;2;0
500031;09.12.2023;1;0
500031;09.12.2023;2;0
500031;10.12.2023;1;0
500031;10.12.2023;2;0
500031;11.12.2023;1;0
500031;11.12.2023;2;0
500031;12.12.2023;1;0
500031;12.12.2023;2;0
500031;13.12.2023;1;0
500031;13.12.2023;2;0
500031;14.12.2023;1;0
500031;14.12.2023;2;0
500031;15.12.2023;1;0
500031;15.12.2023;2;0
500031;16.12.2023;1;0
500031;16.12.2023;2;0
500031;17.12.2023;1;0
500031;17.12.2023;2;0
500031;18.12.2023;1;0
500031;18.12.2023;2;0
500031;19.12.2023;1;0
500031;19.12.2023;2;0
500031;20.12.2023;1;0
500031;20.12.2023;2;0
500031;21.12.2023;1;0
500031;21.12.2023;2;0
500031;22.12.2023;1;0
500031;22.12.2023;2;0
500031;23.12.2023;1;0
500031;23.12.2023;2;0
500031;24.12.2023;1;0
500031;24.12.2023;2;0
500031;25.12.2023;1;0
500031;25.12.2023;2;0
500031;26.12.2023;1;0
500031;26.12.2023;2;0
500031;27.12.2023;1;0
500031;27.12.2023;2;0
500031;28.12.2023;1;0
500031;28.12.2023;2;0
500031;29.12.2023;1;0
500031;29.12.2023;2;0
500031;30.12.2023;1;0
500031;30.12.2023;2;0
500031;31.12.2023;1;0
500031;31.12.2023;2;0
500031;01.01.2024;1;0
500031;01.01.2024;2;0
500031;02.01.2024;1;0
500031;02.01.2024;2;0
500031;03.01.2024;1;0
500031;03.01.2024;2;0
500031;04.01.2024;1;0
500031;04.01.2024;2;0
500031;05.01.2024;1;0
500031;05.01.2024;2;0
500031;06.01.2024;1;0
500031;06.01.2024;2;0
500031;07.01.2024;1;0
500031;07.01.2024;2;0
500031;08.01.2024;1;0
500031;08.01.2024;2;0
500031;09.01.2024;1;0
500031;09.01.2024;2;0
500031;10.01.2024;1;0
500031;10.01.2024;2;0
500031;11.01.2024;1;0
500031;11.01.2024;2;0
500031;12.01.2024;1;0
500031;12.01.2024;2;0
500031;13.01.2024;1;0
500031;13.01.2024;2;0
500031;14.01.2024;1;0
500031;14.01.2024;2;0
500031;15.01.2024;1;0
500031;15.01.2024;2;0
500031;16.01.2024;1;0
500031;16.01.2024;2;0
500031;17.01.2024;1;0
500031;17.01.2024;2;0
500031;18.01.2024;1;0
500031;18.01.2024;2;0
500031;19.01.2024;1;0
500031;19.01.2024;2;0
500031;20.01.2024;1;0
500031;20.01.2024;2;0
500031;21.01.2024;1;0
500031;21.01.2024;2;0
500031;22.01.2024;1;0
500031;22.01.2024;2;0
500031;23.01.2024;1;0
500031;23.01.2024;2;0
500031;24.01.2024;1;0
500031;24.01.2024;2;0
500031;25.01.2024;1;0
500031;25.01.2024;2;0
500031;26.01.2024;1;0
500031;26.01.2024;2;0
500031;27.01.2024;1;0
500031;27.01.2024;2;0
500031;28.01.2024;1;0
500031;28.01.2024;2;0
500031;29.01.2024;1;0
500031;29.01.2024;2;0
500031;30.01.2024;1;0
500031;30.01.2024;2;0
500031;31.01.2024;1;0
500031;31.01.2024;2;0
500031;01.02.2024;1;0
500031;01.02.2024;2;0
500031;02.02.2024;1;0
500031;02.02.2024;2;0
500031;03.02.2024;1;0
500031;03.02.2024;2;0
500031;04.02.2024;1;0
500031;04.02.2024;2;0
500031;05.02.2024;1;0
500031;05.02.2024;2;0
500031;06.02.2024;1;0
500031;06.02.2024;2;0
500031;07.02.2024;1;0
500031;07.02.2024;2;0
500031;08.02.2024;1;0
500031;08.02.2024;2;0
500031;09.02.2024;1;0
500031;09.02.2024;2;0
500031;10.02.2024;1;0
500031;10.02.2024;2;0
500031;11.02.2024;1;0
500031;11.02.2024;2;0
500031;12.02.2024;1;0
500031;12.02.2024;2;0
500031;13.02.2024;1;0
500031;13.02.2024;2;0
500031;14.02.2024;1;0
500031;14.02.2024;2;0
500031;15.02.2024;1;0
500031;15.02.2024;2;0
500031;16.02.2024;1;0
500031;16.02.2024;2;0
500031;17.02.2024;1;0
500031;17.02.2024;2;0
500031;18.02.2024;1;0
500031;18.02.2024;2;0
500031;19.02.2024;1;0
500031;19.02.2024;2;0
500031;20.02.2024;1;0
500031;20.02.2024;2;0
500031;21.02.2024;1;0
500031;21.02.2024;2;0
500031;22.02.2024;1;0
500031;22.02.2024;2;0
500031;23.02.2024;1;0
500031;23.02.2024;2;0
500031;24.02.2024;1;0
500031;24.02.2024;2;0
500031;25.02.2024;1;0
500031;25.02.2024;2;0
500031;26.02.2024;1;0
500031;26.02.2024;2;0
500031;27.02.2024;1;0
500031;27.02.2024;2;0
500031;28.02.2024;1;0
500031;28.02.2024;2;0
505030;01.11.2023;1;9,59
505030;01.11.2023;2;9,47
505030;02.11.2023;1;9,59
505030;02.11.2023;2;9,47
505030;03.11.2023;1;4,67
505030;03.11.2023;2;4,67
505030;04.11.2023;1;9,59
505030;04.11.2023;2;9,47
505030;05.11.2023;1;9,59
505030;05.11.2023;2;9,47
505030;06.11.2023;1;9,59
505030;06.11.2023;2;9,47
505030;07.11.2023;1;9,59
505030;07.11.2023;2;9,47
505030;08.11.2023;1;9,59
505030;08.11.2023;2;9,47
505030;09.11.2023;1;9,59
505030;09.11.2023;2;9,47
505030;10.11.2023;1;4,67
505030;10.11.2023;2;4,67
505030;11.11.2023;1;9,59
505030;11.11.2023;2;9,47
505030;12.11.2023;1;9,59
505030;12.11.2023;2;9,47
505030;13.11.2023;1;9,59
505030;13.11.2023;2;9,47
505030;14.11.2023;1;9,59
505030;14.11.2023;2;9,47
505030;15.11.2023;1;9,59
505030;15.11.2023;2;9,47
505030;16.11.2023;1;9,59
505030;16.11.2023;2;9,47
505030;17.11.2023;1;4,67
505030;17.11.2023;2;4,67
505030;18.11.2023;1;9,59
505030;18.11.2023;2;9,47
505030;19.11.2023;1;9,59
505030;19.11.2023;2;9,47
505030;20.11.2023;1;9,59
505030;20.11.2023;2;9,47
505030;21.11.2023;1;9,59
505030;21.11.2023;2;9,47
505030;22.11.2023;1;9,59
505030;22.11.2023;2;9,47
505030;23.11.2023;1;9,59
505030;23.11.2023;2;9,47
505030;24.11.2023;1;4,67
505030;24.11.2023;2;4,67
505030;25.11.2023;1;9,59
505030;25.11.2023;2;9,47
505030;26.11.2023;1;9,59
505030;26.11.2023;2;9,47
505030;27.11.2023;1;9,59
505030;27.11.2023;2;9,47
505030;28.11.2023;1;4,67
505030;28.11.2023;2;4,67
505030;29.11.2023;1;9,59
505030;29.11.2023;2;9,47
505030;30.11.2023;1;9,59
505030;30.11.2023;2;9,47
505030;01.12.2023;1;4,67
505030;01.12.2023;2;4,67
505030;02.12.2023;1;9,59
505030;02.12.2023;2;9,47
505030;03.12.2023;1;9,59
505030;03.12.2023;2;9,47
505030;04.12.2023;1;9,59
505030;04.12.2023;2;9,47
505030;05.12.2023;1;9,59
505030;05.12.2023;2;9,47
505030;06.12.2023;1;9,59
505030;06.12.2023;2;9,47
505030;07.12.2023;1;9,59
505030;07.12.2023;2;9,47
505030;08.12.2023;1;4,67
505030;08.12.2023;2;4,67
505030;09.12.2023;1;9,59
505030;09.12.2023;2;9,47
505030;10.12.2023;1;9,59
505030;10.12.2023;2;9,47
505030;11.12.2023;1;9,59
505030;11.12.2023;2;9,47
505030;12.12.2023;1;4,67
505030;12.12.2023;2;4,67
505030;13.12.2023;1;9,59
505030;13.12.2023;2;9,47
505030;14.12.2023;1;9,59
505030;14.12.2023;2;9,47
505030;15.12.2023;1;4,67
505030;15.12.2023;2;4,67
505030;16.12.2023;1;9,59
505030;16.12.2023;2;9,47
505030;17.12.2023;1;9,59
505030;17.12.2023;2;9,47
505030;18.12.2023;1;9,59
505030;18.12.2023;2;9,47
505030;19.12.2023;1;9,59
505030;19.12.2023;2;9,47
505030;20.12.2023;1;9,59
505030;20.12.2023;2;9,47
505030;21.12.2023;1;9,59
505030;21.12.2023;2;9,47
505030;22.12.2023;1;4,67
505030;22.12.2023;2;4,67
505030;23.12.2023;1;9,59
505030;23.12.2023;2;9,47
505030;24.12.2023;1;9,59
505030;24.12.2023;2;9,47
505030;25.12.2023;1;9,59
505030;25.12.2023;2;9,47
505030;26.12.2023;1;4,67
505030;26.12.2023;2;4,67
505030;27.12.2023;1;9,59
505030;27.12.2023;2;9,47
505030;28.12.2023;1;9,59
505030;28.12.2023;2;9,47
505030;29.12.2023;1;2,52
505030;29.12.2023;2;2,52
505030;30.12.2023;1;0
505030;30.12.2023;2;0
505030;31.12.2023;1;0
505030;31.12.2023;2;0
505030;01.01.2024;1;0
505030;01.01.2024;2;0
505030;02.01.2024;1;0
505030;02.01.2024;2;0
505030;03.01.2024;1;0
505030;03.01.2024;2;0
505030;04.01.2024;1;0
505030;04.01.2024;2;0
505030;05.01.2024;1;0
505030;05.01.2024;2;0
505030;06.01.2024;1;0
505030;06.01.2024;2;0
505030;07.01.2024;1;0
505030;07.01.2024;2;0
505030;08.01.2024;1;0
505030;08.01.2024;2;0
505030;09.01.2024;1;7,43
505030;09.01.2024;2;7,55
505030;10.01.2024;1;7,43
505030;10.01.2024;2;7,55
505030;11.01.2024;1;7,43
505030;11.01.2024;2;7,55
505030;12.01.2024;1;4,67
505030;12.01.2024;2;4,67
505030;13.01.2024;1;9,59
505030;13.01.2024;2;9,47
505030;14.01.2024;1;9,59
505030;14.01.2024;2;9,47
505030;15.01.2024;1;9,59
505030;15.01.2024;2;9,47
505030;16.01.2024;1;4,67
505030;16.01.2024;2;4,67
505030;17.01.2024;1;9,59
505030;17.01.2024;2;9,47
505030;18.01.2024;1;9,59
505030;18.01.2024;2;9,47
505030;19.01.2024;1;4,67
505030;19.01.2024;2;4,67
505030;20.01.2024;1;9,59
505030;20.01.2024;2;9,47
505030;21.01.2024;1;9,59
505030;21.01.2024;2;9,47
505030;22.01.2024;1;9,59
505030;22.01.2024;2;9,47
505030;23.01.2024;1;9,59
505030;23.01.2024;2;9,47
505030;24.01.2024;1;9,59
505030;24.01.2024;2;9,47
505030;25.01.2024;1;9,59
505030;25.01.2024;2;9,47
505030;26.01.2024;1;4,67
505030;26.01.2024;2;4,67
505030;27.01.2024;1;9,59
505030;27.01.2024;2;9,47
505030;28.01.2024;1;9,59
505030;28.01.2024;2;9,47
505030;29.01.2024;1;9,59
505030;29.01.2024;2;9,47
505030;30.01.2024;1;4,67
505030;30.01.2024;2;4,67
505030;31.01.2024;1;9,59
505030;31.01.2024;2;9,47
505030;01.02.2024;1;10,19
505030;01.02.2024;2;9,83
505030;02.02.2024;1;4,67
505030;02.02.2024;2;4,79
505030;03.02.2024;1;4,67
505030;03.02.2024;2;4,79
505030;04.02.2024;1;10,19
505030;04.02.2024;2;9,83
505030;05.02.2024;1;10,19
505030;05.02.2024;2;9,83
505030;06.02.2024;1;10,19
505030;06.02.2024;2;9,83
505030;07.02.2024;1;10,19
505030;07.02.2024;2;9,83
505030;08.02.2024;1;10,19
505030;08.02.2024;2;9,83
505030;09.02.2024;1;4,67
505030;09.02.2024;2;4,79
505030;10.02.2024;1;4,67
505030;10.02.2024;2;4,79
505030;11.02.2024;1;10,19
505030;11.02.2024;2;9,83
505030;12.02.2024;1;10,19
505030;12.02.2024;2;9,83
505030;13.02.2024;1;10,19
505030;13.02.2024;2;9,83
505030;14.02.2024;1;10,19
505030;14.02.2024;2;9,83
505030;15.02.2024;1;10,19
505030;15.02.2024;2;9,83
505030;16.02.2024;1;4,67
505030;16.02.2024;2;4,79
505030;17.02.2024;1;4,67
505030;17.02.2024;2;4,79
505030;18.02.2024;1;10,19
505030;18.02.2024;2;9,83
505030;19.02.2024;1;10,19
505030;19.02.2024;2;9,83
505030;20.02.2024;1;10,19
505030;20.02.2024;2;9,83
505030;21.02.2024;1;10,19
505030;21.02.2024;2;9,83
505030;22.02.2024;1;10,19
505030;22.02.2024;2;9,83
505030;23.02.2024;1;4,67
505030;23.02.2024;2;4,79
505030;24.02.2024;1;4,67
505030;24.02.2024;2;4,79
505030;25.02.2024;1;10,19
505030;25.02.2024;2;9,83
505030;26.02.2024;1;10,19
505030;26.02.2024;2;9,83
505030;27.02.2024;1;10,19
505030;27.02.2024;2;9,83
505030;28.02.2024;1;10,19
505030;28.02.2024;2;9,83
510033;01.11.2023;1;4,43
510033;01.11.2023;2;4,55
510033;02.11.2023;1;8,99
510033;02.11.2023;2;8,99
510033;03.11.2023;1;8,99
510033;03.11.2023;2;8,99
510033;04.11.2023;1;8,99
510033;04.11.2023;2;8,99
510033;05.11.2023;1;8,99
510033;05.11.2023;2;8,99
510033;06.11.2023;1;8,99
510033;06.11.2023;2;8,99
510033;07.11.2023;1;8,99
510033;07.11.2023;2;8,99
510033;08.11.2023;1;8,99
510033;08.11.2023;2;8,99
510033;09.11.2023;1;8,99
510033;09.11.2023;2;8,99
510033;10.11.2023;1;8,99
510033;10.11.2023;2;8,99
510033;11.11.2023;1;8,99
510033;11.11.2023;2;8,99
510033;12.11.2023;1;8,99
510033;12.11.2023;2;8,99
510033;13.11.2023;1;4,43
510033;13.11.2023;2;4,55
510033;14.11.2023;1;8,99
510033;14.11.2023;2;8,99
510033;15.11.2023;1;8,99
510033;15.11.2023;2;8,99
510033;16.11.2023;1;8,99
510033;16.11.2023;2;8,99
510033;17.11.2023;1;8,99
510033;17.11.2023;2;8,99
510033;18.11.2023;1;8,99
510033;18.11.2023;2;8,99
510033;19.11.2023;1;8,99
510033;19.11.2023;2;8,99
510033;20.11.2023;1;8,99
510033;20.11.2023;2;8,99
510033;21.11.2023;1;8,99
510033;21.11.2023;2;8,99
510033;22.11.2023;1;4,43
510033;22.11.2023;2;4,55
510033;23.11.2023;1;8,99
510033;23.11.2023;2;8,99
510033;24.11.2023;1;8,99
510033;24.11.2023;2;8,99
510033;25.11.2023;1;8,99
510033;25.11.2023;2;8,99
510033;26.11.2023;1;8,99
510033;26.11.2023;2;8,99
510033;27.11.2023;1;8,99
510033;27.11.2023;2;8,99
510033;28.11.2023;1;8,99
510033;28.11.2023;2;8,99
510033;29.11.2023;1;4,43
510033;29.11.2023;2;4,55
510033;30.11.2023;1;8,99
510033;30.11.2023;2;8,99
510033;01.12.2023;1;8,99
510033;01.12.2023;2;8,99
510033;02.12.2023;1;8,99
510033;02.12.2023;2;8,99
510033;03.12.2023;1;8,99
510033;03.12.2023;2;8,99
510033;04.12.2023;1;8,99
510033;04.12.2023;2;8,99
510033;05.12.2023;1;8,99
510033;05.12.2023;2;8,99
510033;06.12.2023;1;4,43
510033;06.12.2023;2;4,55
510033;07.12.2023;1;8,99
510033;07.12.2023;2;8,99
510033;08.12.2023;1;8,99
510033;08.12.2023;2;8,99
510033;09.12.2023;1;8,99
510033;09.12.2023;2;8,99
510033;10.12.2023;1;4,43
510033;10.12.2023;2;4,55
510033;11.12.2023;1;8,99
510033;11.12.2023;2;8,99
510033;12.12.2023;1;8,99
510033;12.12.2023;2;8,99
510033;13.12.2023;1;4,43
510033;13.12.2023;2;4,55
510033;14.12.2023;1;8,99
510033;14.12.2023;2;8,99
510033;15.12.2023;1;8,99
510033;15.12.2023;2;8,99
510033;16.12.2023;1;8,99
510033;16.12.2023;2;8,99
510033;17.12.2023;1;8,99
510033;17.12.2023;2;8,99
510033;18.12.2023;1;8,99
510033;18.12.2023;2;8,99
510033;19.12.2023;1;8,99
510033;19.12.2023;2;8,99
510033;20.12.2023;1;4,43
510033;20.12.2023;2;4,55
510033;21.12.2023;1;8,99
510033;21.12.2023;2;8,99
510033;22.12.2023;1;8,99
510033;22.12.2023;2;8,99
510033;23.12.2023;1;8,99
510033;23.12.2023;2;8,99
510033;24.12.2023;1;4,43
510033;24.12.2023;2;4,55
510033;25.12.2023;1;8,99
510033;25.12.2023;2;8,99
510033;26.12.2023;1;8,99
510033;26.12.2023;2;8,99
510033;27.12.2023;1;4,43
510033;27.12.2023;2;4,55
510033;28.12.2023;1;8,99
510033;28.12.2023;2;8,99
510033;29.12.2023;1;0
510033;29.12.2023;2;0
510033;30.12.2023;1;0
510033;30.12.2023;2;0
510033;31.12.2023;1;0
510033;31.12.2023;2;0
510033;01.01.2024;1;0
510033;01.01.2024;2;0
510033;02.01.2024;1;0
510033;02.01.2024;2;0
510033;03.01.2024;1;0
510033;03.01.2024;2;0
510033;04.01.2024;1;0
510033;04.01.2024;2;0
510033;05.01.2024;1;0
510033;05.01.2024;2;0
510033;06.01.2024;1;0
510033;06.01.2024;2;0
510033;07.01.2024;1;0
510033;07.01.2024;2;0
510033;08.01.2024;1;0
510033;08.01.2024;2;0
510033;09.01.2024;1;6,95
510033;09.01.2024;2;6,95
510033;10.01.2024;1;6,95
510033;10.01.2024;2;6,95
510033;11.01.2024;1;6,95
510033;11.01.2024;2;6,95
510033;12.01.2024;1;6,95
510033;12.01.2024;2;6,95
510033;13.01.2024;1;8,99
510033;13.01.2024;2;8,99
510033;14.01.2024;1;8,99
510033;14.01.2024;2;8,99
510033;15.01.2024;1;8,99
510033;15.01.2024;2;8,99
510033;16.01.2024;1;8,99
510033;16.01.2024;2;8,99
510033;17.01.2024;1;4,43
510033;17.01.2024;2;4,55
510033;18.01.2024;1;8,99
510033;18.01.2024;2;8,99
510033;19.01.2024;1;8,99
510033;19.01.2024;2;8,99
510033;20.01.2024;1;8,99
510033;20.01.2024;2;8,99
510033;21.01.2024;1;8,99
510033;21.01.2024;2;8,99
510033;22.01.2024;1;8,99
510033;22.01.2024;2;8,99
510033;23.01.2024;1;8,99
510033;23.01.2024;2;8,99
510033;24.01.2024;1;4,43
510033;24.01.2024;2;4,55
510033;25.01.2024;1;8,99
510033;25.01.2024;2;8,99
510033;26.01.2024;1;8,99
510033;26.01.2024;2;8,99
510033;27.01.2024;1;8,99
510033;27.01.2024;2;8,99
510033;28.01.2024;1;8,99
510033;28.01.2024;2;8,99
510033;29.01.2024;1;8,99
510033;29.01.2024;2;8,99
510033;30.01.2024;1;8,99
510033;30.01.2024;2;8,99
510033;31.01.2024;1;4,43
510033;31.01.2024;2;4,55
510033;01.02.2024;1;8,99
510033;01.02.2024;2;8,99
510033;02.02.2024;1;8,99
510033;02.02.2024;2;8,99
510033;03.02.2024;1;8,99
510033;03.02.2024;2;8,99
510033;04.02.2024;1;8,99
510033;04.02.2024;2;8,99
510033;05.02.2024;1;8,99
510033;05.02.2024;2;8,99
510033;06.02.2024;1;8,99
510033;06.02.2024;2;8,99
510033;07.02.2024;1;4,43
510033;07.02.2024;2;4,55
510033;08.02.2024;1;8,99
510033;08.02.2024;2;8,99
510033;09.02.2024;1;8,99
510033;09.02.2024;2;8,99
510033;10.02.2024;1;8,99
510033;10.02.2024;2;8,99
510033;11.02.2024;1;8,99
510033;11.02.2024;2;8,99
510033;12.02.2024;1;8,99
510033;12.02.2024;2;8,99
510033;13.02.2024;1;8,99
510033;13.02.2024;2;8,99
510033;14.02.2024;1;4,43
510033;14.02.2024;2;4,55
510033;15.02.2024;1;8,99
510033;15.02.2024;2;8,99
510033;16.02.2024;1;8,99
510033;16.02.2024;2;8,99
510033;17.02.2024;1;8,99
510033;17.02.2024;2;8,99
510033;18.02.2024;1;8,99
510033;18.02.2024;2;8,99
510033;19.02.2024;1;8,99
510033;19.02.2024;2;8,99
510033;20.02.2024;1;8,99
510033;20.02.2024;2;8,99
510033;21.02.2024;1;4,43
510033;21.02.2024;2;4,55
510033;22.02.2024;1;8,99
510033;22.02.2024;2;8,99
510033;23.02.2024;1;8,99
510033;23.02.2024;2;8,99
510033;24.02.2024;1;8,99
510033;24.02.2024;2;8,99
510033;25.02.2024;1;8,99
510033;25.02.2024;2;8,99
510033;26.02.2024;1;8,99
510033;26.02.2024;2;8,99
510033;27.02.2024;1;8,99
510033;27.02.2024;2;8,99
510033;28.02.2024;1;4,43
510033;28.02.2024;2;4,55
550043;01.11.2023;1;8,39
550043;01.11.2023;2;8,39
550043;02.11.2023;1;8,39
550043;02.11.2023;2;8,39
550043;03.11.2023;1;8,39
550043;03.11.2023;2;8,39
550043;04.11.2023;1;8,39
550043;04.11.2023;2;8,39
550043;05.11.2023;1;8,39
550043;05.11.2023;2;8,39
550043;06.11.2023;1;8,39
550043;06.11.2023;2;8,39
550043;07.11.2023;1;8,39
550043;07.11.2023;2;8,39
550043;08.11.2023;1;8,39
550043;08.11.2023;2;8,39
550043;09.11.2023;1;8,39
550043;09.11.2023;2;8,39
550043;10.11.2023;1;8,39
550043;10.11.2023;2;8,39
550043;11.11.2023;1;8,39
550043;11.11.2023;2;8,39
550043;12.11.2023;1;8,39
550043;12.11.2023;2;8,39
550043;13.11.2023;1;8,39
550043;13.11.2023;2;8,39
550043;14.11.2023;1;8,39
550043;14.11.2023;2;8,39
550043;15.11.2023;1;8,39
550043;15.11.2023;2;8,39
550043;16.11.2023;1;8,39
550043;16.11.2023;2;8,39
550043;17.11.2023;1;8,39
550043;17.11.2023;2;8,39
550043;18.11.2023;1;8,39
550043;18.11.2023;2;8,39
550043;19.11.2023;1;8,39
550043;19.11.2023;2;8,39
550043;20.11.2023;1;8,39
550043;20.11.2023;2;8,39
550043;21.11.2023;1;8,39
550043;21.11.2023;2;8,39
550043;22.11.2023;1;8,39
550043;22.11.2023;2;8,39
550043;23.11.2023;1;8,39
550043;23.11.2023;2;8,39
550043;24.11.2023;1;8,39
550043;24.11.2023;2;8,39
550043;25.11.2023;1;8,39
550043;25.11.2023;2;8,39
550043;26.11.2023;1;8,39
550043;26.11.2023;2;8,39
550043;27.11.2023;1;8,39
550043;27.11.2023;2;8,39
550043;28.11.2023;1;8,39
550043;28.11.2023;2;8,39
550043;29.11.2023;1;8,39
550043;29.11.2023;2;8,39
550043;30.11.2023;1;8,39
550043;30.11.2023;2;8,39
550043;01.12.2023;1;8,39
550043;01.12.2023;2;8,39
550043;02.12.2023;1;8,39
550043;02.12.2023;2;8,39
550043;03.12.2023;1;8,39
550043;03.12.2023;2;8,39
550043;04.12.2023;1;8,39
550043;04.12.2023;2;8,39
550043;05.12.2023;1;8,39
550043;05.12.2023;2;8,39
550043;06.12.2023;1;8,39
550043;06.12.2023;2;8,39
550043;07.12.2023;1;8,39
550043;07.12.2023;2;8,39
550043;08.12.2023;1;8,39
550043;08.12.2023;2;8,39
550043;09.12.2023;1;8,39
550043;09.12.2023;2;8,39
550043;10.12.2023;1;8,39
550043;10.12.2023;2;8,39
550043;11.12.2023;1;8,39
550043;11.12.2023;2;8,39
550043;12.12.2023;1;8,39
550043;12.12.2023;2;8,39
550043;13.12.2023;1;8,39
550043;13.12.2023;2;8,39
550043;14.12.2023;1;8,39
550043;14.12.2023;2;8,39
550043;15.12.2023;1;8,39
550043;15.12.2023;2;8,39
550043;16.12.2023;1;8,39
550043;16.12.2023;2;8,39
550043;17.12.2023;1;8,39
550043;17.12.2023;2;8,39
550043;18.12.2023;1;8,39
550043;18.12.2023;2;8,39
550043;19.12.2023;1;8,39
550043;19.12.2023;2;8,39
550043;20.12.2023;1;8,39
550043;20.12.2023;2;8,39
550043;21.12.2023;1;8,39
550043;21.12.2023;2;8,39
550043;22.12.2023;1;8,39
550043;22.12.2023;2;8,39
550043;23.12.2023;1;8,39
550043;23.12.2023;2;8,39
550043;24.12.2023;1;8,39
550043;24.12.2023;2;8,39
550043;25.12.2023;1;8,39
550043;25.12.2023;2;8,39
550043;26.12.2023;1;8,39
550043;26.12.2023;2;8,39
550043;27.12.2023;1;8,39
550043;27.12.2023;2;8,39
550043;28.12.2023;1;8,39
550043;28.12.2023;2;8,39
550043;29.12.2023;1;8,39
550043;29.12.2023;2;8,39
550043;30.12.2023;1;8,39
550043;30.12.2023;2;8,39
550043;31.12.2023;1;0
550043;31.12.2023;2;0
550043;01.01.2024;1;0
550043;01.01.2024;2;0
550043;02.01.2024;1;0
550043;02.01.2024;2;0
550043;03.01.2024;1;0
550043;03.01.2024;2;0
550043;04.01.2024;1;0
550043;04.01.2024;2;0
550043;05.01.2024;1;0
550043;05.01.2024;2;0
550043;06.01.2024;1;0
550043;06.01.2024;2;0
550043;07.01.2024;1;0
550043;07.01.2024;2;0
550043;08.01.2024;1;0
550043;08.01.2024;2;0
550043;09.01.2024;1;8,39
550043;09.01.2024;2;8,39
550043;10.01.2024;1;8,39
550043;10.01.2024;2;8,39
550043;11.01.2024;1;8,39
550043;11.01.2024;2;8,39
550043;12.01.2024;1;8,39
550043;12.01.2024;2;8,39
550043;13.01.2024;1;8,39
550043;13.01.2024;2;8,39
550043;14.01.2024;1;8,39
550043;14.01.2024;2;8,39
550043;15.01.2024;1;8,39
550043;15.01.2024;2;8,39
550043;16.01.2024;1;8,39
550043;16.01.2024;2;8,39
550043;17.01.2024;1;8,39
550043;17.01.2024;2;8,39
550043;18.01.2024;1;8,39
550043;18.01.2024;2;8,39
550043;19.01.2024;1;8,39
550043;19.01.2024;2;8,39
550043;20.01.2024;1;8,39
550043;20.01.2024;2;8,39
550043;21.01.2024;1;8,39
550043;21.01.2024;2;8,39
550043;22.01.2024;1;8,39
550043;22.01.2024;2;8,39
550043;23.01.2024;1;8,39
550043;23.01.2024;2;8,39
550043;24.01.2024;1;8,39
550043;24.01.2024;2;8,39
550043;25.01.2024;1;8,39
550043;25.01.2024;2;8,39
550043;26.01.2024;1;8,39
550043;26.01.2024;2;8,39
550043;27.01.2024;1;8,39
550043;27.01.2024;2;8,39
550043;28.01.2024;1;8,39
550043;28.01.2024;2;8,39
550043;29.01.2024;1;8,39
550043;29.01.2024;2;8,39
550043;30.01.2024;1;8,39
550043;30.01.2024;2;8,39
550043;31.01.2024;1;8,39
550043;31.01.2024;2;8,39
550043;01.02.2024;1;8,39
550043;01.02.2024;2;8,39
550043;02.02.2024;1;8,39
550043;02.02.2024;2;8,39
550043;03.02.2024;1;8,39
550043;03.02.2024;2;8,39
550043;04.02.2024;1;8,39
550043;04.02.2024;2;8,39
550043;05.02.2024;1;8,39
550043;05.02.2024;2;8,39
550043;06.02.2024;1;8,39
550043;06.02.2024;2;8,39
550043;07.02.2024;1;8,39
550043;07.02.2024;2;8,39
550043;08.02.2024;1;8,39
550043;08.02.2024;2;8,39
550043;09.02.2024;1;8,39
550043;09.02.2024;2;8,39
550043;10.02.2024;1;8,39
550043;10.02.2024;2;8,39
550043;11.02.2024;1;8,39
550043;11.02.2024;2;8,39
550043;12.02.2024;1;8,39
550043;12.02.2024;2;8,39
550043;13.02.2024;1;8,39
550043;13.02.2024;2;8,39
550043;14.02.2024;1;8,39
550043;14.02.2024;2;8,39
550043;15.02.2024;1;8,39
550043;15.02.2024;2;8,39
550043;16.02.2024;1;8,39
550043;16.02.2024;2;8,39
550043;17.02.2024;1;8,39
550043;17.02.2024;2;8,39
550043;18.02.2024;1;8,39
550043;18.02.2024;2;8,39
550043;19.02.2024;1;8,39
550043;19.02.2024;2;8,39
550043;20.02.2024;1;8,39
550043;20.02.2024;2;8,39
550043;21.02.2024;1;8,39
550043;21.02.2024;2;8,39
550043;22.02.2024;1;8,39
550043;22.02.2024;2;8,39
550043;23.02.2024;1;8,39
550043;23.02.2024;2;8,39
550043;24.02.2024;1;8,39
550043;24.02.2024;2;8,39
550043;25.02.2024;1;8,39
550043;25.02.2024;2;8,39
550043;26.02.2024;1;8,39
550043;26.02.2024;2;8,39
550043;27.02.2024;1;8,39
550043;27.02.2024;2;8,39
550043;28.02.2024;1;8,39
550043;28.02.2024;2;8,39
580043;01.11.2023;1;8,39
580043;01.11.2023;2;8,39
